id_transacao,valor,tempo,fim_de_semana,idade_cliente,tipo_transacao,cidade,fraude,perfil,numero_transacoes
409,1000.0,16.95,1,29,compra,Porto Alegre,0,Engenheiro,1
410,1000.0,10.01,0,28,compra,Natal,0,Engenheiro,1
411,1000.0,5.37,0,34,compra,Recife,0,Bancário,4
412,1000.0,17.37,0,44,compra,São Paulo,0,Comerciante,5
413,1000.0,14.59,1,30,compra,Vitória,0,Comerciante,1
414,1000.0,12.03,1,53,saque,Rio de Janeiro,0,Comerciante,5
415,1000.0,14.98,0,30,compra,Manaus,0,Bancário,2
416,1000.0,5.0,1,58,compra,Fortaleza,0,Comerciante,2
417,1000.0,19.05,1,39,transferencia,São Paulo,0,Bancário,1
418,1000.0,22.76,0,63,saque,Vitória,0,Aposentado,1
419,1000.0,21.39,0,61,compra,Porto Alegre,0,Aposentado,1
420,1000.0,7.71,0,75,transferencia,Campo Grande,0,Aposentado,1
421,1000.0,9.74,1,41,transferencia,Porto Velho,0,Investidor,3
422,1000.0,19.4,0,47,compra,Campo Grande,0,Comerciante,1
423,1000.0,14.28,1,30,compra,Aracaju,0,Investidor,2
424,1000.0,13.15,0,25,compra,Palmas,0,Estudante,1
425,1000.0,22.24,0,22,transferencia,Fortaleza,0,Estudante,1
426,1000.0,12.86,0,60,saque,João Pessoa,0,Aposentado,1
427,1000.0,12.36,0,73,compra,Boa Vista,0,Aposentado,1
428,1000.0,1.01,0,69,compra,Vitória,0,Aposentado,1
429,1000.0,1.67,0,23,saque,Porto Alegre,0,Estudante,1
430,1000.0,0.18,0,24,compra,Belo Horizonte,0,Estudante,1
431,1000.0,21.92,0,71,saque,Campo Grande,0,Aposentado,1
432,1000.0,9.8,0,39,compra,Maceió,0,Engenheiro,1
433,1000.0,11.25,0,73,compra,Porto Alegre,1,Aposentado,1
434,1000.0,20.29,0,47,compra,Macapá,0,Investidor,2
435,1000.0,14.62,0,32,transferencia,Maceió,0,Investidor,2
436,1000.0,14.63,1,54,transferencia,Natal,0,Comerciante,3
437,1000.0,7.12,0,73,transferencia,Teresina,0,Aposentado,1
438,1000.0,20.01,0,58,transferencia,Fortaleza,0,Bancário,3
439,1000.0,3.98,1,77,compra,Goiânia,0,Aposentado,1
440,1000.0,1.28,1,37,saque,Manaus,0,Engenheiro,1
441,1000.0,4.6,0,48,compra,São Luís,0,Comerciante,5
442,1000.0,6.43,0,68,saque,Brasília,0,Aposentado,1
443,1000.0,6.78,1,22,compra,Teresina,0,Estudante,1
444,1000.0,16.09,1,62,compra,Porto Velho,0,Aposentado,1
445,1000.0,5.23,0,75,compra,Macapá,0,Aposentado,1
446,1000.0,16.24,0,75,compra,Rio de Janeiro,0,Aposentado,1
447,1000.0,2.19,0,29,saque,Belo Horizonte,0,Investidor,4
448,1000.0,3.53,0,54,compra,João Pessoa,0,Bancário,4
449,1000.0,12.21,1,47,saque,Goiânia,0,Comerciante,2
450,1000.0,22.13,0,56,compra,Recife,0,Comerciante,4
451,1000.0,20.63,0,20,saque,Teresina,0,Estudante,1
452,1000.0,23.25,1,30,saque,Goiânia,0,Bancário,4
453,1000.0,15.61,0,28,compra,Belém,0,Comerciante,1
454,1000.0,16.22,0,27,compra,Belo Horizonte,0,Investidor,3
455,1000.0,15.0,0,47,saque,Porto Velho,0,Investidor,4
456,1000.0,14.95,0,26,saque,João Pessoa,0,Engenheiro,1
457,1000.0,3.53,1,47,compra,São Luís,0,Bancário,1
458,1000.0,13.05,0,46,compra,Campo Grande,0,Comerciante,5
459,1000.0,9.27,0,55,compra,Rio de Janeiro,0,Investidor,5
460,1000.0,10.62,0,63,compra,Teresina,0,Aposentado,1
461,1000.0,12.57,1,59,compra,Vitória,0,Comerciante,5
462,1000.0,3.08,0,74,compra,Goiânia,0,Aposentado,1
463,1000.0,8.63,0,66,compra,Teresina,0,Aposentado,1
464,1000.0,1.52,1,51,compra,Curitiba,0,Comerciante,5
465,1000.0,23.51,1,43,saque,São Luís,0,Bancário,4
466,1000.0,2.84,1,19,compra,Natal,0,Estudante,1
467,1000.0,6.2,0,76,compra,Aracaju,0,Aposentado,1
468,1000.0,21.39,0,73,compra,São Luís,0,Aposentado,1
469,1000.0,11.59,0,53,compra,Rio Branco,0,Investidor,3
470,1000.0,3.26,1,24,compra,Brasília,0,Estudante,1
471,1000.0,9.22,1,69,compra,Recife,0,Aposentado,1
472,1000.0,2.78,1,53,transferencia,Curitiba,0,Bancário,2
473,1000.0,4.81,1,57,compra,João Pessoa,0,Bancário,2
474,1000.0,1.25,0,31,compra,Recife,0,Comerciante,2
475,1000.0,10.52,1,44,compra,Recife,0,Comerciante,1
476,1000.0,19.36,1,43,compra,Rio de Janeiro,0,Investidor,1
477,1000.0,14.06,1,37,compra,Boa Vista,0,Comerciante,5
478,1000.0,14.55,1,52,compra,Rio Branco,0,Investidor,1
479,1000.0,4.81,0,28,compra,Campo Grande,0,Comerciante,4
480,1000.0,8.25,0,43,compra,Maceió,0,Engenheiro,1
481,1000.0,20.29,0,74,compra,Goiânia,0,Aposentado,1
482,1000.0,2.11,0,52,saque,Maceió,0,Comerciante,3
483,1000.0,20.59,0,22,compra,Campo Grande,0,Estudante,1
484,1000.0,11.61,1,33,compra,Boa Vista,0,Investidor,3
485,1000.0,20.09,1,28,compra,Belém,0,Investidor,1
486,1000.0,7.63,1,50,compra,Porto Alegre,1,Investidor,5
487,1000.0,8.13,0,26,transferencia,Cuiabá,0,Engenheiro,1
488,1000.0,18.04,0,39,compra,Palmas,0,Engenheiro,1
489,1000.0,18.84,0,22,compra,Aracaju,0,Estudante,1
490,1000.0,5.51,0,37,compra,Natal,0,Bancário,3
491,1000.0,23.35,0,73,compra,Belo Horizonte,0,Aposentado,1
492,1000.0,2.03,1,60,compra,São Luís,1,Aposentado,1
493,1000.0,1.64,0,51,compra,Boa Vista,0,Bancário,2
494,1000.0,14.29,0,47,saque,Cuiabá,0,Bancário,4
495,1000.0,17.35,0,27,compra,São Paulo,0,Engenheiro,1
496,1000.0,23.06,1,54,compra,Palmas,0,Investidor,1
497,1000.0,9.72,1,49,saque,João Pessoa,0,Bancário,1
498,1000.0,0.61,1,41,compra,Curitiba,0,Comerciante,1
499,1000.0,14.47,1,34,transferencia,Vitória,0,Bancário,4
500,1000.0,6.95,0,61,compra,Boa Vista,0,Aposentado,1
501,1000.0,10.39,1,20,compra,Brasília,0,Estudante,1
502,1000.0,11.72,0,56,compra,Belo Horizonte,0,Investidor,4
503,1000.0,1.55,0,60,compra,São Paulo,0,Aposentado,1
504,1000.0,11.66,0,60,compra,Goiânia,0,Aposentado,1
505,1000.0,10.23,1,43,compra,Porto Alegre,0,Comerciante,1
506,1000.0,17.1,1,29,compra,Rio Branco,0,Comerciante,4
507,1000.0,15.5,0,54,saque,Curitiba,0,Comerciante,2
508,1000.0,4.45,0,59,compra,Palmas,0,Bancário,3
509,1000.0,4.95,1,74,compra,Porto Velho,0,Aposentado,1
510,1000.0,6.02,0,29,saque,Porto Velho,0,Bancário,5
511,1000.0,4.29,1,63,compra,Fortaleza,0,Aposentado,1
512,1000.0,15.77,0,50,saque,Teresina,0,Investidor,4
513,1000.0,23.87,0,44,saque,Campo Grande,1,Investidor,2
514,1000.0,15.65,0,31,compra,Macapá,0,Engenheiro,1
515,1000.0,14.56,0,24,compra,João Pessoa,0,Estudante,1
516,1000.0,9.84,1,59,compra,Florianópolis,0,Bancário,2
517,1000.0,7.5,1,61,compra,Belém,0,Aposentado,1
518,1000.0,21.87,0,55,saque,Recife,0,Investidor,1
519,1000.0,23.26,1,65,transferencia,Rio Branco,0,Aposentado,1
520,1000.0,11.92,1,59,saque,São Paulo,0,Bancário,5
521,1000.0,6.96,0,69,compra,Brasília,0,Aposentado,1
522,1000.0,18.48,0,76,transferencia,Cuiabá,0,Aposentado,1
523,1000.0,3.18,0,61,saque,São Luís,0,Aposentado,1
524,1000.0,18.37,0,44,compra,Aracaju,0,Comerciante,3
525,1000.0,19.65,0,27,compra,Palmas,0,Engenheiro,1
526,1000.0,3.0,1,59,compra,Recife,0,Bancário,4
527,1000.0,23.44,0,71,compra,Recife,0,Aposentado,1
528,1000.0,23.65,0,75,compra,São Luís,0,Aposentado,1
529,1000.0,22.48,0,60,compra,Maceió,0,Aposentado,1
530,1000.0,11.9,0,58,transferencia,Rio de Janeiro,0,Investidor,4
531,1000.0,5.91,0,26,saque,Maceió,0,Bancário,1
532,1634.49,13.97,0,61,compra,Aracaju,0,Aposentado,1
533,1138.97,10.08,0,51,compra,Florianópolis,0,Bancário,2
534,1000.0,4.94,0,63,compra,São Luís,0,Aposentado,1
535,1000.0,10.17,0,58,compra,Rio Branco,0,Bancário,5
536,1000.0,15.93,0,46,compra,Fortaleza,0,Bancário,3
537,1000.0,1.7,0,35,compra,Natal,0,Comerciante,2
538,1000.0,8.0,0,71,compra,Manaus,0,Aposentado,1
539,1000.0,0.43,0,46,compra,Goiânia,0,Investidor,3
540,1000.0,17.99,0,72,compra,São Paulo,0,Aposentado,1
541,1000.0,15.38,0,47,compra,Manaus,0,Comerciante,3
542,1000.0,1.5,0,74,compra,São Luís,0,Aposentado,1
543,1000.0,23.15,0,76,saque,São Paulo,0,Aposentado,1
544,1000.0,0.54,1,30,compra,Macapá,0,Engenheiro,1
545,1000.0,14.16,0,39,compra,Belém,0,Comerciante,5
546,1000.0,18.63,0,33,compra,Belém,0,Investidor,2
547,1000.0,18.91,0,62,saque,Manaus,0,Aposentado,1
548,1000.0,0.82,1,49,saque,Florianópolis,0,Bancário,5
549,1000.0,21.75,1,57,transferencia,Rio Branco,0,Bancário,1
550,1000.0,22.04,0,43,compra,Aracaju,0,Engenheiro,1
551,1000.0,13.47,0,48,saque,Curitiba,0,Comerciante,1
552,1000.0,11.57,0,61,transferencia,Belo Horizonte,0,Aposentado,1
553,1000.0,1.08,0,36,compra,Porto Velho,0,Comerciante,1
554,1000.0,13.49,0,59,compra,Aracaju,0,Investidor,3
555,1000.0,9.83,0,71,compra,São Luís,0,Aposentado,1
556,1000.0,18.55,0,51,saque,Cuiabá,0,Investidor,2
557,1000.0,9.69,0,64,compra,João Pessoa,0,Aposentado,1
558,1000.0,16.41,0,66,compra,Goiânia,0,Aposentado,1
559,1000.0,2.43,1,77,saque,São Paulo,0,Aposentado,1
560,1000.0,3.19,0,23,compra,Teresina,0,Estudante,1
561,1000.0,3.35,1,77,compra,Belém,0,Aposentado,1
562,1000.0,1.09,0,52,transferencia,Brasília,0,Investidor,4
563,1000.0,12.99,0,28,saque,Teresina,0,Investidor,4
564,1000.0,19.06,1,77,compra,Florianópolis,0,Aposentado,1
565,1000.0,14.65,0,54,compra,Florianópolis,0,Investidor,1
566,1000.0,13.8,0,39,saque,Recife,0,Engenheiro,1
567,1000.0,16.33,0,30,transferencia,Belo Horizonte,0,Comerciante,1
568,1000.0,8.15,0,33,saque,Fortaleza,0,Engenheiro,1
569,1000.0,8.69,0,43,compra,Curitiba,0,Investidor,4
570,1000.0,7.54,0,39,compra,Curitiba,0,Bancário,1
571,1000.0,17.09,0,77,compra,Salvador,0,Aposentado,1
572,1000.0,3.88,0,59,compra,João Pessoa,0,Investidor,1
573,1000.0,0.31,0,30,saque,Rio de Janeiro,1,Investidor,1
574,1000.0,14.31,0,40,compra,Palmas,0,Comerciante,1
575,1000.0,22.62,1,49,compra,Belém,0,Bancário,3
576,1000.0,14.63,0,40,compra,Belém,0,Investidor,1
577,1000.0,18.79,0,60,compra,Maceió,0,Aposentado,1
578,1000.0,16.15,1,49,compra,São Paulo,1,Bancário,4
579,1000.0,11.94,0,65,compra,São Luís,0,Aposentado,1
580,1000.0,17.24,0,55,compra,São Paulo,0,Bancário,2
581,1000.0,19.78,0,45,compra,Maceió,0,Engenheiro,1
582,1000.0,5.39,0,50,compra,Natal,0,Bancário,5
583,1000.0,8.07,0,57,compra,Manaus,0,Investidor,4
584,1000.0,5.37,0,43,compra,Rio Branco,0,Comerciante,2
585,1000.0,10.85,0,47,saque,Goiânia,0,Investidor,4
586,1000.0,21.24,0,69,compra,Recife,0,Aposentado,1
587,1000.0,8.28,1,34,compra,Natal,0,Investidor,1
588,1000.0,8.99,0,59,compra,Natal,0,Comerciante,4
589,1000.0,20.65,1,46,compra,Goiânia,0,Investidor,1
590,1000.0,12.37,1,19,compra,Fortaleza,0,Estudante,1
591,1000.0,12.85,0,68,saque,Goiânia,0,Aposentado,1
592,1000.0,20.66,0,55,compra,Belo Horizonte,0,Bancário,5
593,1000.0,11.77,0,51,compra,Rio de Janeiro,0,Investidor,4
594,1000.0,16.36,0,67,saque,Goiânia,0,Aposentado,1
595,1000.0,2.06,1,63,compra,Curitiba,0,Aposentado,1
596,1000.0,4.29,0,55,saque,Porto Velho,0,Comerciante,4
597,1000.0,9.71,0,29,compra,Campo Grande,0,Engenheiro,1
598,1000.0,11.88,0,69,compra,Manaus,0,Aposentado,1
599,1000.0,23.18,0,38,saque,Boa Vista,0,Bancário,5
600,1000.0,23.3,0,44,compra,Palmas,0,Bancário,3
601,1000.0,20.43,0,57,compra,Recife,0,Bancário,2
602,1000.0,7.57,0,20,saque,Palmas,0,Estudante,1
603,1000.0,23.14,0,54,saque,Curitiba,0,Bancário,5
604,1000.0,16.54,0,66,compra,Belo Horizonte,0,Aposentado,1
605,1000.0,9.43,0,43,compra,Maceió,0,Investidor,4
606,1000.0,16.84,0,69,compra,Florianópolis,0,Aposentado,1
607,1000.0,0.4,0,79,compra,Fortaleza,0,Aposentado,1
608,1000.0,3.51,0,79,saque,Fortaleza,0,Aposentado,1
609,1000.0,19.91,0,22,compra,Goiânia,0,Estudante,1
610,1000.0,15.49,0,63,saque,Rio de Janeiro,0,Aposentado,1
611,1000.0,8.74,0,78,saque,Brasília,0,Aposentado,1
612,1000.0,12.02,0,37,compra,Rio de Janeiro,0,Investidor,1
613,1000.0,21.72,0,77,compra,Belo Horizonte,0,Aposentado,1
614,1000.0,15.16,0,63,compra,Curitiba,0,Aposentado,1
615,1000.0,9.56,0,58,compra,Manaus,0,Comerciante,2
616,1000.0,2.89,0,25,compra,Vitória,0,Estudante,1
617,1000.0,7.05,0,60,compra,São Paulo,0,Aposentado,1
618,1000.0,23.48,1,45,compra,Manaus,0,Engenheiro,1
619,1000.0,10.5,0,46,saque,Belém,0,Comerciante,5
620,1000.0,11.32,0,67,transferencia,Porto Velho,0,Aposentado,1
621,1000.0,11.97,0,58,compra,Boa Vista,0,Investidor,4
622,1000.0,21.22,0,19,compra,Curitiba,0,Estudante,1
623,1000.0,14.49,0,71,saque,Rio Branco,0,Aposentado,1
624,1000.0,16.65,0,19,compra,Belo Horizonte,0,Estudante,1
625,1000.0,9.35,0,55,compra,Recife,0,Comerciante,3
626,1000.0,0.7,1,55,saque,Porto Velho,0,Investidor,2
627,1000.0,22.34,0,60,compra,Aracaju,0,Aposentado,1
628,1000.0,22.78,1,40,compra,Curitiba,0,Comerciante,2
629,1000.0,22.78,1,27,transferencia,Boa Vista,0,Bancário,4
630,1000.0,22.65,1,62,transferencia,João Pessoa,0,Aposentado,1
631,1000.0,19.57,1,70,saque,Teresina,0,Aposentado,1
632,1000.0,16.43,0,45,compra,Teresina,0,Comerciante,5
633,1000.0,20.27,0,36,compra,Rio Branco,0,Engenheiro,1
634,1000.0,14.41,0,45,saque,Macapá,0,Bancário,2
635,1000.0,3.22,0,48,compra,Florianópolis,0,Bancário,5
636,1000.0,9.39,0,19,compra,Maceió,0,Estudante,1
637,1000.0,23.31,1,46,compra,Macapá,0,Bancário,4
638,1000.0,8.43,0,69,saque,Macapá,0,Aposentado,1
639,1000.0,20.83,0,78,compra,Goiânia,0,Aposentado,1
640,1000.0,2.24,0,31,transferencia,Recife,0,Bancário,2
641,1000.0,8.02,0,45,compra,Maceió,0,Engenheiro,1
642,1000.0,8.42,0,18,saque,Belém,0,Estudante,1
643,1000.0,1.24,0,76,compra,Vitória,0,Aposentado,1
644,1000.0,2.86,1,61,compra,Teresina,0,Aposentado,1
645,1000.0,4.64,0,67,saque,Porto Velho,0,Aposentado,1
646,1000.0,20.11,0,73,compra,Florianópolis,0,Aposentado,1
647,1000.0,1.52,0,33,compra,Maceió,0,Bancário,2
648,1000.0,7.17,1,54,compra,João Pessoa,0,Investidor,2
649,1000.0,0.24,0,38,compra,Rio de Janeiro,0,Investidor,1
650,1000.0,16.7,1,68,saque,Goiânia,0,Aposentado,1
651,1000.0,14.89,1,31,saque,Palmas,0,Comerciante,3
652,1000.0,15.48,0,60,compra,Brasília,0,Aposentado,1
653,1000.0,8.99,0,34,saque,Porto Alegre,0,Bancário,4
654,1000.0,5.0,0,71,saque,Recife,0,Aposentado,1
655,1000.0,17.29,0,32,compra,São Luís,0,Bancário,4
656,1000.0,19.47,1,65,compra,Natal,0,Aposentado,1
657,1000.0,3.33,0,48,compra,São Paulo,0,Bancário,1
658,1000.0,11.68,1,63,compra,Goiânia,0,Aposentado,1
659,1000.0,5.97,0,77,compra,Porto Velho,0,Aposentado,1
660,1000.0,4.03,0,66,compra,Porto Velho,1,Aposentado,1
661,1000.0,17.62,0,53,compra,Rio de Janeiro,0,Bancário,2
662,1000.0,12.91,0,31,saque,Maceió,0,Engenheiro,1
663,1000.0,5.19,0,53,compra,Rio Branco,1,Bancário,5
664,1000.0,7.44,0,44,transferencia,São Luís,0,Engenheiro,1
665,1000.0,23.2,0,20,compra,Vitória,0,Estudante,1
666,1000.0,20.37,1,53,compra,Rio Branco,0,Investidor,1
667,1000.0,21.12,0,79,compra,Porto Velho,0,Aposentado,1
668,1000.0,11.04,0,71,compra,São Paulo,0,Aposentado,1
669,1000.0,14.97,0,23,compra,Natal,0,Estudante,1
670,1000.0,9.04,1,79,compra,Boa Vista,0,Aposentado,1
671,1000.0,1.87,0,44,compra,Curitiba,0,Investidor,2
672,1000.0,9.63,0,39,compra,Porto Velho,0,Investidor,1
673,1000.0,14.26,1,39,compra,Belém,0,Investidor,3
674,1000.0,6.89,1,53,compra,Florianópolis,0,Bancário,1
675,1000.0,20.35,0,49,saque,Rio de Janeiro,0,Comerciante,1
676,1000.0,3.63,1,44,saque,Campo Grande,0,Bancário,2
677,1000.0,8.81,0,24,compra,João Pessoa,0,Estudante,1
678,1000.0,3.0,1,56,saque,Rio Branco,0,Bancário,2
679,1000.0,9.72,0,67,compra,São Luís,0,Aposentado,1
680,1000.0,0.95,0,29,compra,Florianópolis,0,Bancário,4
681,1000.0,6.54,1,33,compra,Brasília,0,Investidor,3
682,1000.0,9.62,0,55,compra,Fortaleza,0,Investidor,3
683,1000.0,11.48,0,22,compra,Natal,0,Estudante,1
684,1000.0,13.05,0,59,compra,Cuiabá,0,Investidor,4
685,1000.0,6.6,0,66,transferencia,Vitória,0,Aposentado,1
686,1000.0,12.55,0,79,saque,Maceió,0,Aposentado,1
687,1000.0,12.22,0,52,saque,Manaus,0,Bancário,4
688,1000.0,7.59,1,26,compra,Curitiba,0,Comerciante,4
689,1000.0,19.92,0,46,compra,Porto Velho,0,Bancário,2
690,1000.0,13.1,1,44,compra,São Luís,0,Investidor,3
691,1000.0,7.97,0,74,compra,Maceió,0,Aposentado,1
692,1000.0,22.74,0,49,compra,Curitiba,0,Comerciante,1
693,1000.0,20.28,0,27,compra,Vitória,0,Comerciante,2
694,1000.0,23.58,1,42,compra,Vitória,0,Bancário,1
695,1000.0,16.61,0,76,compra,Recife,0,Aposentado,1
696,1000.0,9.08,0,59,compra,Teresina,0,Investidor,5
697,1000.0,6.74,0,70,compra,Palmas,0,Aposentado,1
698,1000.0,15.92,1,55,compra,Aracaju,0,Investidor,2
699,1000.0,23.54,0,42,compra,Aracaju,0,Comerciante,5
700,1000.0,15.04,0,21,transferencia,Cuiabá,1,Estudante,1
701,1000.0,21.16,1,60,compra,Porto Alegre,0,Aposentado,1
702,1000.0,7.9,0,69,compra,Belo Horizonte,0,Aposentado,1
703,1000.0,9.77,1,77,saque,Recife,1,Aposentado,1
704,1000.0,21.75,1,58,compra,Natal,0,Bancário,1
705,1000.0,18.16,0,61,transferencia,São Luís,0,Aposentado,1
706,1000.0,23.55,0,40,compra,Campo Grande,0,Investidor,3
707,1000.0,18.59,0,71,transferencia,Fortaleza,0,Aposentado,1
708,1000.0,10.76,1,27,compra,Curitiba,0,Engenheiro,1
709,1000.0,12.75,0,23,compra,São Paulo,0,Estudante,1
710,1000.0,21.61,1,30,saque,Cuiabá,0,Bancário,2
711,1000.0,13.24,0,48,compra,Palmas,1,Comerciante,3
712,1000.0,6.13,0,22,compra,São Luís,0,Estudante,1
713,1000.0,10.45,0,77,compra,Goiânia,0,Aposentado,1
714,1000.0,12.39,0,76,compra,Fortaleza,0,Aposentado,1
715,1000.0,2.32,0,21,compra,Brasília,0,Estudante,1
716,1000.0,17.85,0,20,saque,Teresina,0,Estudante,1
717,1000.0,2.62,0,47,compra,Cuiabá,1,Bancário,5
718,1000.0,9.72,0,40,compra,Salvador,0,Investidor,4
719,1000.0,19.31,0,54,compra,Macapá,0,Bancário,3
720,1000.0,11.22,0,35,compra,São Luís,0,Investidor,2
721,1000.0,20.21,0,52,transferencia,Belo Horizonte,0,Bancário,4
722,1000.0,8.21,0,22,compra,Maceió,0,Estudante,1
723,1000.0,22.98,1,58,compra,Teresina,0,Comerciante,3
724,1000.0,5.03,0,45,compra,Cuiabá,0,Investidor,2
725,1000.0,0.92,1,55,compra,João Pessoa,0,Comerciante,4
726,1000.0,20.94,0,64,compra,Goiânia,0,Aposentado,1
727,1000.0,18.05,1,76,compra,Florianópolis,0,Aposentado,1
728,1000.0,5.57,0,35,compra,Teresina,0,Investidor,5
729,1000.0,23.63,0,25,saque,Rio Branco,0,Estudante,1
730,1000.0,12.05,0,29,compra,Natal,0,Comerciante,5
731,1000.0,22.83,0,47,compra,Brasília,0,Investidor,3
732,1000.0,12.12,0,39,compra,Boa Vista,0,Bancário,1
733,1000.0,11.32,0,23,compra,São Paulo,0,Estudante,1
734,1000.0,10.78,0,78,compra,Recife,0,Aposentado,1
735,1000.0,8.04,0,47,compra,Salvador,1,Investidor,2
736,1000.0,12.81,1,25,compra,Porto Velho,0,Estudante,1
737,1000.0,10.86,0,72,saque,João Pessoa,0,Aposentado,1
738,1000.0,0.88,0,64,compra,Macapá,0,Aposentado,1
739,1000.0,6.25,0,65,compra,Brasília,0,Aposentado,1
740,1000.0,5.11,0,46,compra,Manaus,0,Bancário,3
741,1000.0,20.82,0,48,compra,Boa Vista,0,Bancário,3
742,1000.0,14.37,0,22,compra,Porto Alegre,0,Estudante,1
743,1000.0,18.33,0,28,compra,Curitiba,0,Comerciante,1
744,1000.0,22.96,0,79,compra,Belo Horizonte,0,Aposentado,1
745,1000.0,15.46,0,74,saque,Porto Alegre,0,Aposentado,1
746,1000.0,23.58,1,34,compra,Natal,0,Investidor,3
747,1000.0,7.48,1,30,transferencia,Teresina,0,Investidor,4
748,1000.0,4.47,0,37,compra,Belo Horizonte,0,Comerciante,4
749,1000.0,9.68,0,48,compra,Campo Grande,0,Investidor,5
750,1000.0,11.3,0,43,compra,Rio Branco,0,Comerciante,1
751,1000.0,21.49,0,45,saque,Porto Velho,0,Bancário,5
752,1000.0,13.44,0,76,compra,Porto Alegre,0,Aposentado,1
753,1000.0,7.01,0,42,transferencia,Boa Vista,0,Investidor,4
754,1000.0,17.82,0,65,compra,Vitória,0,Aposentado,1
755,1000.0,12.14,1,35,saque,Manaus,0,Engenheiro,1
756,1000.0,3.89,1,62,compra,Manaus,0,Aposentado,1
757,1000.0,13.84,1,49,saque,Maceió,0,Bancário,4
758,1000.0,21.87,0,46,compra,Campo Grande,0,Comerciante,5
759,1000.0,20.22,1,20,compra,São Paulo,0,Estudante,1
760,1000.0,14.08,0,52,saque,Porto Alegre,0,Comerciante,3
761,1000.0,9.05,0,55,compra,Natal,0,Comerciante,5
762,1000.0,2.09,1,32,saque,Salvador,0,Bancário,2
763,1000.0,11.27,1,68,transferencia,Vitória,0,Aposentado,1
764,1000.0,18.05,1,20,compra,Florianópolis,0,Estudante,1
765,1000.0,8.65,0,38,compra,Aracaju,1,Engenheiro,1
766,1000.0,5.65,0,78,compra,São Paulo,0,Aposentado,1
767,1000.0,22.35,0,20,compra,Vitória,0,Estudante,1
768,1000.0,19.72,1,70,compra,João Pessoa,0,Aposentado,1
769,1000.0,15.32,0,52,compra,Manaus,0,Investidor,5
770,1000.0,3.28,0,67,compra,Cuiabá,0,Aposentado,1
771,1000.0,3.48,0,25,transferencia,São Luís,1,Estudante,1
772,1000.0,2.48,0,65,compra,Teresina,0,Aposentado,1
773,1000.0,14.79,1,20,saque,Rio de Janeiro,0,Estudante,1
774,1000.0,2.77,0,71,compra,Manaus,0,Aposentado,1
775,1000.0,20.22,0,28,compra,Macapá,0,Bancário,4
776,1000.0,23.83,1,65,compra,Vitória,0,Aposentado,1
777,1000.0,8.79,0,19,compra,Manaus,0,Estudante,1
778,1000.0,10.89,1,50,compra,São Paulo,0,Investidor,4
779,1000.0,17.08,1,25,compra,Porto Velho,0,Estudante,1
780,1000.0,22.49,0,29,compra,Maceió,0,Investidor,4
781,1000.0,21.46,0,36,compra,Aracaju,0,Investidor,2
782,1000.0,1.38,0,35,compra,Campo Grande,0,Engenheiro,1
783,1000.0,4.06,0,67,compra,Teresina,0,Aposentado,1
784,1000.0,18.11,0,38,compra,Cuiabá,0,Investidor,1
785,1000.0,16.53,0,39,compra,Maceió,0,Comerciante,3
786,1000.0,3.2,0,60,compra,Macapá,0,Aposentado,1
787,1000.0,12.05,0,47,compra,Belém,0,Bancário,5
788,1000.0,18.74,0,35,saque,Fortaleza,0,Engenheiro,1
789,1000.0,5.25,0,23,saque,Rio Branco,0,Estudante,1
790,1000.0,20.91,0,18,compra,Macapá,0,Estudante,1
791,1000.0,1.27,0,26,saque,Belo Horizonte,0,Investidor,3
792,1000.0,18.77,0,69,compra,Maceió,0,Aposentado,1
793,1000.0,14.78,1,33,compra,João Pessoa,0,Investidor,2
794,1000.0,7.56,0,46,saque,Belém,0,Investidor,5
795,1000.0,17.3,1,79,saque,Maceió,0,Aposentado,1
796,1000.0,18.78,0,46,compra,Boa Vista,0,Investidor,1
797,1000.0,22.41,0,22,transferencia,Macapá,0,Estudante,1
798,1000.0,8.83,1,36,compra,Goiânia,0,Engenheiro,1
799,1000.0,16.46,0,39,transferencia,Natal,0,Bancário,4
800,1000.0,14.46,0,66,compra,Goiânia,0,Aposentado,1
801,1000.0,12.6,0,72,compra,Campo Grande,0,Aposentado,1
802,1000.0,21.37,0,25,saque,Florianópolis,0,Estudante,1
803,1000.0,0.08,0,68,saque,Florianópolis,0,Aposentado,1
804,1000.0,6.77,0,35,compra,Belém,0,Engenheiro,1
805,1000.0,12.92,0,61,transferencia,Recife,0,Aposentado,1
806,1000.0,4.28,1,65,compra,João Pessoa,0,Aposentado,1
807,1000.0,21.79,1,31,compra,Porto Alegre,0,Comerciante,4
808,1000.0,15.54,0,21,saque,Belém,0,Estudante,1
809,1000.0,11.47,1,57,saque,Vitória,0,Investidor,2
810,1000.0,19.55,0,44,saque,Cuiabá,0,Engenheiro,1
811,1000.0,10.82,0,41,saque,João Pessoa,0,Comerciante,5
812,1000.0,13.41,1,47,compra,Palmas,0,Investidor,2
813,1000.0,0.07,0,29,compra,Recife,0,Investidor,4
814,1000.0,8.78,0,60,transferencia,Aracaju,0,Aposentado,1
815,1000.0,3.33,0,30,compra,Vitória,0,Comerciante,1
816,1000.0,16.55,0,57,transferencia,João Pessoa,0,Investidor,5
817,1000.0,11.5,0,67,transferencia,Porto Velho,0,Aposentado,1
818,1000.0,7.24,1,62,compra,Manaus,0,Aposentado,1
819,1000.0,11.23,0,21,compra,Palmas,0,Estudante,1
820,1000.0,5.03,0,43,compra,João Pessoa,0,Bancário,3
